d1_mean,d2_mean,d3_mean,d4_mean,validty_mean,d1_std,d2_std,d3_std,d4_std,validty_std,method,normalize,tsr,transformer,epochs
0.9983818770226537,0.6239004301532838,386.74586818336934,2.600000082866825,1.0,0.0,0.0034075164670097405,10.04638704803906,0.22627405278830737,0.0,GRAD,True,True,,
0.9991909385113269,0.6570262447991557,427.236924071384,2.6247411706708292,1.0,0.0011441857300753453,0.04290018099041257,67.73342556316635,0.26084165686573013,0.0,FA,True,True,,
0.9983818770226538,0.8741666667457537,773.0460498927923,3.5500000190734866,1.0,0.002288371460150612,0.040424081723019756,67.19713486160136,0.08485289466433468,0.0,,,,authentic_opposing_information,30
