<quantus.metrics.localisation.auc.AUC object at 0x7f9dfa1c45d0>_mean,Pointing_mean,Relevance Rank_mean,Relevance Mass_mean,AuC_mean,<quantus.metrics.localisation.auc.AUC object at 0x7f9dfa1c45d0>_std,Pointing_std,Relevance Rank_std,Relevance Mass_std,AuC_std,method,normalize,tsr,transformer,epochs
0.13883720930232557,0.0,0.0,0.0024918273237922997,0.13883720930232557,0.03526897513303554,0.0,0.0,0.004004246002368522,0.03526897513303554,FO,True,True,,
0.1408139534883721,0.0,0.0,0.00258982468771666,0.1408139534883721,0.029637606466857435,0.0,0.0,0.005219183620509385,0.029637606466857435,GRAD,True,True,,
0.14122093023255813,0.0,0.0,0.0023335502771912645,0.14122093023255813,0.029230113329730925,0.0,0.0,0.0027421831147656167,0.029230113329730925,FA,True,True,,
0.27418604651162787,0.0,0.02,-3.4696120029964974,0.27418604651162787,0.14467263896672727,0.0,0.04216370213557839,8.919238336910826,0.14467263896672727,,,,authentic_opposing_information,30
