<quantus.metrics.localisation.auc.AUC object at 0x7fbd021032d0>_mean,Pointing_mean,Relevance Rank_mean,Relevance Mass_mean,AuC_mean,<quantus.metrics.localisation.auc.AUC object at 0x7fbd021032d0>_std,Pointing_std,Relevance Rank_std,Relevance Mass_std,AuC_std,method,normalize,tsr,transformer,epochs
0.5155045351473923,0.0,0.05,0.04789148482892709,0.5155045351473923,0.011344173416995092,0.0,0.023570226039551584,0.0008709460650535417,0.011344173416995092,GRAD,True,True,,
0.5119897959183675,0.0,0.03333333333333333,0.04606568969346617,0.5119897959183675,0.030144234662827757,0.0,0.04714045207910317,0.010573027153377804,0.030144234662827757,FA,True,True,,
0.6221938775510204,0.0,0.06666666666666667,-0.7124062481487309,0.6221938775510204,0.0006012812765191933,0.0,0.0,0.977225843181871,0.0006012812765191933,,,,authentic_opposing_information,30
