<quantus.metrics.localisation.auc.AUC object at 0x7ff374832a50>_mean,Pointing_mean,Relevance Rank_mean,Relevance Mass_mean,AuC_mean,<quantus.metrics.localisation.auc.AUC object at 0x7ff374832a50>_std,Pointing_std,Relevance Rank_std,Relevance Mass_std,AuC_std,method,normalize,tsr,transformer,epochs
0.8575384615384614,0.2,0.42000000000000004,0.1709198696958933,0.8575384615384614,0.2165342942624008,0.44721359549995804,0.29495762407505255,0.06638581724642025,0.2165342942624008,FO,True,True,,
0.7175384615384615,0.0,0.08,0.11269852181833846,0.7175384615384615,0.3032693649089992,0.0,0.08366600265340757,0.04389281693699533,0.3032693649089992,GRAD,True,True,,
0.8204615384615384,0.0,0.21999999999999997,0.1295167834718455,0.8204615384615384,0.17671526256571232,0.0,0.1788854381999832,0.035419533702718074,0.17671526256571232,FA,True,True,,
0.36923076923076925,0.0,0.12,0.9578772098194909,0.36923076923076925,0.3261815118890476,0.0,0.2683281572999748,2.380589545957216,0.3261815118890476,,,,authentic_opposing_information,30
