d1_mean,d2_mean,d3_mean,d4_mean,validty_mean,d1_std,d2_std,d3_std,d4_std,validty_std,method,normalize,tsr,transformer,epochs
0.9983818770226538,0.6524756094914279,467.4895283583681,2.7835136408487076,1.0,0.002288371460150612,0.0636589297076881,113.70655580615518,0.004901496920153253,0.0,GRAD,True,True,,
0.9991909385113269,0.6397252333188805,475.51583741475537,2.9767653768953117,1.0,0.0011441857300753453,0.07597321802457703,85.32434381356492,0.29551405546618037,0.0,FA,True,True,,
0.9579288025889967,0.32973301763022406,327.8275500000001,3.935,1.0,0.002288371460150612,0.1412726090021423,105.26210747845109,1.26572113832392,0.0,,,,authentic_opposing_information,30
