<quantus.metrics.localisation.auc.AUC object at 0x7f3d464639d0>_mean,Pointing_mean,Relevance Rank_mean,Relevance Mass_mean,AuC_mean,<quantus.metrics.localisation.auc.AUC object at 0x7f3d464639d0>_std,Pointing_std,Relevance Rank_std,Relevance Mass_std,AuC_std,method,normalize,tsr,transformer,epochs
0.42049319727891155,0.0,0.0,4.369505988314068e-07,0.42049319727891155,0.12999701198344527,0.0,0.0,2.2240920885382907e-07,0.12999701198344527,GRAD,True,True,,
0.5420918367346939,0.0,0.16666666666666666,0.12242611486225186,0.5420918367346939,0.13789383941506367,0.0,0.23570226039551584,0.17023579556254992,0.13789383941506367,FA,True,True,,
0.6985827664399094,0.0,0.0,1.7673787913289196,0.6985827664399094,0.013348444338725764,0.0,0.0,2.6014918450847015,0.013348444338725764,,,,authentic_opposing_information,30
