d1_mean,d2_mean,d3_mean,d4_mean,validty_mean,d1_std,d2_std,d3_std,d4_std,validty_std,method,normalize,tsr,transformer,epochs
1.0,0.7934042365830711,93.02257226327927,2.4822968700934043,1.0,0.0,0.03299021888198156,10.118893081019754,0.6247779149667041,0.0,FO,True,True,,
1.0,0.8017254804466912,95.199403692546,2.762028079104613,1.0,0.0,0.04059257027014327,6.21675498550061,0.6452143320238819,0.0,GRAD,True,True,,
1.0,0.7642949662904144,88.11136938789878,2.4029323264219777,1.0,0.0,0.02170042379219654,10.360148898724981,0.6346729139313916,0.0,FA,True,True,,
1.0,0.27479046720887357,41.07825210226906,2.626422888,1.0,0.0,0.18667601969237616,38.3856238720363,1.515598089990042,0.0,,,,authentic_opposing_information,30
